CustomerID,Recency,Frequency,Monetary,Recency_Score,Frequency_Score,Monetary_Score,RFM_Score,AverageOrderValue,PurchaseFrequency,CustomerValue,CLTV,CLTV_Segment
15074.0,105,,143.91,3,,3,3nan3,,,,,
15075.0,78,,89.45,3,,2,3nan2,,,,,
15076.0,173,,266.22,3,,4,3nan4,,,,,
15077.0,495,,164.47,1,,3,1nan3,,,,,
15078.0,7,53.0,2067.9,5,3,5,535,39.01698113207547,0.009016672337529771,0.35180333446750595,0.005326726227902013,Medium Value
15079.0,213,,577.38,2,,5,2nan5,,,,,
15080.0,428,,74.05,1,,2,1nan2,,,,,
15081.0,22,,473.73,4,,4,4nan4,,,,,
15082.0,669,,13.45,1,,1,1nan1,,,,,
15083.0,257,,33.35,2,,1,2nan1,,,,,
15084.0,380,,184.73999999999998,2,,3,2nan3,,,,,
15085.0,730,,20.91,1,,1,1nan1,,,,,
15086.0,565,,31.740000000000002,1,,1,1nan1,,,,,
15087.0,282,,30.54,2,,1,2nan1,,,,,
15088.0,21,,300.39,4,,4,4nan4,,,,,
15089.0,10,,481.39,5,,4,5nan4,,,,,
15090.0,308,,81.92,2,,2,2nan2,,,,,
15091.0,68,,144.61,3,,3,3nan3,,,,,
15092.0,215,,239.28,2,,4,2nan4,,,,,
15093.0,18,,792.95,5,,5,5nan5,,,,,
15094.0,463,,15.25,1,,1,1nan1,,,,,
15095.0,104,,315.01,3,,4,3nan4,,,,,
15096.0,43,,34.23,4,,1,4nan1,,,,,
15097.0,4,,205.92000000000002,5,,3,5nan3,,,,,
15098.0,182,,1303.95,3,,5,3nan5,,,,,
15099.0,84,,47.690000000000005,3,,1,3nan1,,,,,
15100.0,334,,97.8,2,,2,2nan2,,,,,
15101.0,9,,245.53,5,,4,5nan4,,,,,
15102.0,531,,88.98,1,,2,1nan2,,,,,
15103.0,31,,197.64000000000001,4,,3,4nan3,,,,,
15104.0,197,,340.49,2,,4,2nan4,,,,,
15105.0,18,,376.07,5,,4,5nan4,,,,,
15106.0,18,,248.82,5,,4,5nan4,,,,,
15107.0,311,,243.9,2,,4,2nan4,,,,,
15108.0,142,,289.8,3,,4,3nan4,,,,,
15109.0,246,,260.8,2,,4,2nan4,,,,,
15110.0,24,,395.1,4,,4,4nan4,,,,,
15111.0,29,,529.58,4,,4,4nan4,,,,,
15112.0,611,,30.5,1,,1,1nan1,,,,,
15113.0,10,,203.49,5,,3,5nan3,,,,,
15114.0,30,,417.81,4,,4,4nan4,,,,,
15115.0,18,,118.22,5,,3,5nan3,,,,,
15116.0,18,,124.3,5,,3,5nan3,,,,,
15117.0,15,,271.32,5,,4,5nan4,,,,,
15118.0,134,,0.17,3,,1,3nan1,,,,,
15119.0,246,,108.2,2,,2,2nan2,,,,,
15120.0,134,,103.31,3,,2,3nan2,,,,,
15121.0,50,,118.35,4,,3,4nan3,,,,,
15122.0,114,,806.2,3,,5,3nan5,,,,,
15123.0,7,,549.5699999999999,5,,5,5nan5,,,,,
15124.0,23,,97.56,4,,2,4nan2,,,,,
15125.0,25,,944.34,4,,5,4nan5,,,,,
15126.0,537,,70.07,1,,2,1nan2,,,,,
15127.0,66,,85.89,3,,2,3nan2,,,,,
15128.0,60,,260.9,3,,4,3nan4,,,,,
15129.0,50,,508.5,4,,4,4nan4,,,,,
15130.0,170,,53.24,3,,2,3nan2,,,,,
15131.0,395,,14.56,2,,1,2nan1,,,,,
15132.0,18,,107.26,5,,2,5nan2,,,,,
15133.0,128,,128.14,3,,3,3nan3,,,,,
15134.0,15,,188.66,5,,3,5nan3,,,,,
15135.0,239,,97.64,2,,2,2nan2,,,,,
15136.0,3,,139.82,5,,3,5nan3,,,,,
15137.0,521,,71.99,1,,2,1nan2,,,,,
15138.0,394,,136.05,2,,3,2nan3,,,,,
15139.0,240,,17.61,2,,1,2nan1,,,,,
15140.0,52,,287.24,4,,4,4nan4,,,,,
15141.0,458,,150.74,1,,3,1nan3,,,,,
15142.0,46,,292.9,4,,4,4nan4,,,,,
15143.0,226,,94.14,2,,2,2nan2,,,,,
15144.0,8,,1089.59,5,,5,5nan5,,,,,
15145.0,4,,228.72,5,,3,5nan3,,,,,
15146.0,165,,139.12,3,,3,3nan3,,,,,
15147.0,240,,83.55,2,,2,2nan2,,,,,
15148.0,11,,50.71,5,,2,5nan2,,,,,
15149.0,134,,511.27,3,,4,3nan4,,,,,
15150.0,17,,1623.52,5,,5,5nan5,,,,,
15151.0,423,,786.34,1,,5,1nan5,,,,,
15152.0,10,,998.46,5,,5,5nan5,,,,,
15153.0,31,,102.64999999999999,4,,2,4nan2,,,,,
15154.0,75,,668.91,3,,5,3nan5,,,,,
15155.0,383,,93.91,2,,2,2nan2,,,,,
15156.0,1,,156.26,5,,3,5nan3,,,,,
15157.0,4,,268.0,5,,4,5nan4,,,,,
15158.0,45,,194.82,4,,3,4nan3,,,,,
15159.0,2,,2263.8,5,,5,5nan5,,,,,
15160.0,357,,58.81,2,,2,2nan2,,,,,
15161.0,388,,61.75,2,,2,2nan2,,,,,
15162.0,731,,55.6,1,,2,1nan2,,,,,
15163.0,18,,70.68,5,,2,5nan2,,,,,
15164.0,69,,956.57,3,,5,3nan5,,,,,
15165.0,373,,134.65,2,,3,2nan3,,,,,
15166.0,468,,29.64,1,,1,1nan1,,,,,
15167.0,321,,975.45,2,,5,2nan5,,,,,
15168.0,26,,16.69,4,,1,4nan1,,,,,
15169.0,382,,138.65,2,,3,2nan3,,,,,
15170.0,407,,12.7,2,,1,2nan1,,,,,
15171.0,331,,18.85,2,,1,2nan1,,,,,
15172.0,9,,229.67000000000002,5,,3,5nan3,,,,,
15173.0,381,,236.11,2,,4,2nan4,,,,,
15174.0,323,,83.87,2,,2,2nan2,,,,,
15175.0,72,,17.03,3,,1,3nan1,,,,,
15176.0,668,,230.22,1,,3,1nan3,,,,,
15177.0,426,,98.36,1,,2,1nan2,,,,,
15178.0,260,,4.05,2,,1,2nan1,,,,,
15179.0,18,,937.91,5,,5,5nan5,,,,,
15180.0,367,,112.33,2,,2,2nan2,,,,,
15181.0,66,,37.75,3,,1,3nan1,,,,,
15182.0,154,,424.352,3,,4,3nan4,,,,,
15183.0,548,,143.76,1,,3,1nan3,,,,,
15184.0,29,,257.35,4,,4,4nan4,,,,,
15185.0,70,,48.88,3,,1,3nan1,,,,,
15186.0,14,,173.9,5,,3,5nan3,,,,,
15187.0,2,,275.9,5,,4,5nan4,,,,,
15188.0,725,,59.910000000000004,1,,2,1nan2,,,,,
15189.0,1,46.0,1024.84,5,3,5,535,22.27913043478261,0.007825791085403199,0.17435182034705682,0.0026398965653092986,Low Value
15190.0,434,,90.49,1,,2,1nan2,,,,,
15191.0,463,,116.3,1,,3,1nan3,,,,,
15192.0,120,,222.62,3,,3,3nan3,,,,,
15193.0,61,,121.55,3,,3,3nan3,,,,,
15194.0,3,,1123.8,5,,5,5nan5,,,,,
15195.0,3,,2.75,5,,1,5nan1,,,,,
15196.0,433,,102.6,1,,2,1nan2,,,,,
15197.0,11,,154.28,5,,3,5nan3,,,,,
15198.0,92,,95.08,3,,2,3nan2,,,,,
15199.0,59,,219.0,4,,3,4nan3,,,,,
15200.0,495,,113.9,1,,2,1nan2,,,,,
15201.0,87,,174.22,3,,3,3nan3,,,,,
15202.0,420,,6001.49,1,,5,1nan5,,,,,
15203.0,26,,465.95,4,,4,4nan4,,,,,
15204.0,357,,21.64,2,,1,2nan1,,,,,
15205.0,85,,136.32999999999998,3,,3,3nan3,,,,,
15206.0,10,,24.15,5,,1,5nan1,,,,,
15207.0,416,,39.36,1,,1,1nan1,,,,,
15208.0,1,,229.18,5,,3,5nan3,,,,,
15209.0,730,,45.29,1,,1,1nan1,,,,,
15210.0,225,,317.73,2,,4,2nan4,,,,,
15211.0,60,,285.78,3,,4,3nan4,,,,,
15212.0,241,,34.13999999999999,2,,1,2nan1,,,,,
15213.0,319,,37.29,2,,1,2nan1,,,,,
15214.0,2,,266.37,5,,4,5nan4,,,,,
15215.0,47,,541.28,4,,5,4nan5,,,,,
15216.0,88,,93.81,3,,2,3nan2,,,,,
15217.0,563,,104.02,1,,2,1nan2,,,,,
15218.0,11,,1176.76,5,,5,5nan5,,,,,
15219.0,176,,131.22,3,,3,3nan3,,,,,
15220.0,52,,299.41,4,,4,4nan4,,,,,
15221.0,366,,288.4,2,,4,2nan4,,,,,
15222.0,319,,154.02,2,,3,2nan3,,,,,
15223.0,226,,139.23,2,,3,2nan3,,,,,
15224.0,358,,98.23,2,,2,2nan2,,,,,
15225.0,234,,79.35000000000001,2,,2,2nan2,,,,,
15226.0,311,,30.74,2,,1,2nan1,,,,,
15227.0,37,,534.35,4,,4,4nan4,,,,,
15228.0,66,,750.21,3,,5,3nan5,,,,,
15229.0,586,,14.450000000000001,1,,1,1nan1,,,,,
15230.0,239,,40.980000000000004,2,,1,2nan1,,,,,
15231.0,621,,26.07,1,,1,1nan1,,,,,
15232.0,113,,31.95,3,,1,3nan1,,,,,
15233.0,401,,4.95,2,,1,2nan1,,,,,
15234.0,277,,23.560000000000002,2,,1,2nan1,,,,,
15235.0,218,,524.02,2,,4,2nan4,,,,,
15236.0,299,,24.58,2,,1,2nan1,,,,,
15237.0,2,,249.52,5,,4,5nan4,,,,,
15238.0,29,,240.38,4,,4,4nan4,,,,,
15239.0,10,,96.42,5,,2,5nan2,,,,,
15240.0,45,,618.37,4,,5,4nan5,,,,,
15241.0,67,,306.86,3,,4,3nan4,,,,,
15242.0,422,,8.620000000000001,1,,1,1nan1,,,,,
15243.0,74,,190.19,3,,3,3nan3,,,,,
15244.0,65,,197.36,3,,3,3nan3,,,,,
15245.0,134,,276.01,3,,4,3nan4,,,,,
15246.0,238,,153.25,2,,3,2nan3,,,,,
15247.0,122,,41.73,3,,1,3nan1,,,,,
15248.0,411,,327.22,1,,4,1nan4,,,,,
15249.0,32,,1518.54,4,,5,4nan5,,,,,
15250.0,641,,3.75,1,,1,1nan1,,,,,
15251.0,9,,923.02,5,,5,5nan5,,,,,
15252.0,36,,299.18,4,,4,4nan4,,,,,
15253.0,16,,250.41,5,,4,5nan4,,,,,
15254.0,127,,217.63,3,,3,3nan3,,,,,
15255.0,67,,544.38,3,,5,3nan5,,,,,
15256.0,149,,18.900000000000002,3,,1,3nan1,,,,,
15257.0,283,,376.6,2,,4,2nan4,,,,,
15258.0,169,,191.68,3,,3,3nan3,,,,,
15259.0,513,,464.96,1,,4,1nan4,,,,,
15260.0,100,,1270.93,3,,5,3nan5,,,,,
15261.0,135,,326.21,3,,4,3nan4,,,,,
15262.0,324,,73.59,2,,2,2nan2,,,,,
15263.0,107,,35.49,3,,1,3nan1,,,,,
15264.0,64,,178.06,3,,3,3nan3,,,,,
15265.0,151,,696.78,3,,5,3nan5,,,,,
15266.0,338,,260.8,2,,4,2nan4,,,,,
15267.0,22,,20.189999999999998,4,,1,4nan1,,,,,
15268.0,479,,84.9,1,,2,1nan2,,,,,
15269.0,24,,251.03,4,,4,4nan4,,,,,
15270.0,16,,930.87,5,,5,5nan5,,,,,
15271.0,7,,1532.7,5,,5,5nan5,,,,,
15272.0,57,,1241.89,4,,5,4nan5,,,,,
15273.0,600,,1.06,1,,1,1nan1,,,,,
15274.0,4,,96.77,5,,2,5nan2,,,,,
15275.0,38,,133.54,4,,3,4nan3,,,,,
15276.0,66,,438.45,3,,4,3nan4,,,,,
15277.0,47,,51.76,4,,2,4nan2,,,,,
15278.0,562,,36.62,1,,1,1nan1,,,,,
15279.0,355,,365.77,2,,4,2nan4,,,,,
15280.0,172,,100.55,3,,2,3nan2,,,,,
15281.0,59,,1819.6299999999999,4,,5,4nan5,,,,,
15282.0,570,,35.33,1,,1,1nan1,,,,,
15283.0,390,,58.04,2,,2,2nan2,,,,,
15284.0,500,,4.95,1,,1,1nan1,,,,,
15285.0,408,,5.67,2,,1,2nan1,,,,,
15286.0,50,,13.350000000000001,4,,1,4nan1,,,,,
15287.0,22,,80.72,4,,2,4nan2,,,,,
15288.0,43,,493.43,4,,4,4nan4,,,,,
15289.0,29,,135.06,4,,3,4nan3,,,,,
15290.0,5,,813.39,5,,5,5nan5,,,,,
15291.0,26,,1297.1,4,,5,4nan5,,,,,
15292.0,201,,113.27,2,,2,2nan2,,,,,
15293.0,666,,29.15,1,,1,1nan1,,,,,
15294.0,411,,53.7,1,,2,1nan2,,,,,
15295.0,654,,103.97,1,,2,1nan2,,,,,
15296.0,51,,1727.76,4,,5,4nan5,,,,,
15297.0,10,,106.64,5,,2,5nan2,,,,,
15298.0,2,,968.8,5,,5,5nan5,,,,,
15299.0,67,,631.92,3,,5,3nan5,,,,,
15300.0,64,,80.14,3,,2,3nan2,,,,,
15301.0,51,,1054.77,4,,5,4nan5,,,,,
15302.0,730,,74.5,1,,2,1nan2,,,,,
15303.0,290,,317.44,2,,4,2nan4,,,,,
15304.0,61,,184.5,3,,3,3nan3,,,,,
15305.0,555,,17.15,1,,1,1nan1,,,,,
15306.0,64,,430.99,3,,4,3nan4,,,,,
15307.0,96,,80.95,3,,2,3nan2,,,,,
15308.0,274,,76.64,2,,2,2nan2,,,,,
15309.0,611,,170.1,1,,3,1nan3,,,,,
15310.0,479,,72.55,1,,2,1nan2,,,,,
15311.0,1,208.0,11526.33,5,5,5,555,55.41504807692308,0.035386185777475335,1.9609271861177273,0.02969079951760424,High Value
15312.0,75,,449.67,3,,4,3nan4,,,,,
15313.0,110,,2.08,3,,1,3nan1,,,,,
15314.0,199,,86.88,2,,2,2nan2,,,,,
15315.0,64,,32.65,3,,1,3nan1,,,,,
15316.0,327,,1.65,2,,1,2nan1,,,,,
15317.0,677,,16.75,1,,1,1nan1,,,,,
15318.0,4,,19.330000000000002,5,,1,5nan1,,,,,
15319.0,284,,51.86,2,,2,2nan2,,,,,
15320.0,44,,110.29,4,,2,4nan2,,,,,
15321.0,71,,880.49,3,,5,3nan5,,,,,
15322.0,86,,307.6,3,,4,3nan4,,,,,
15323.0,563,,116.0,1,,3,1nan3,,,,,
15324.0,701,,18.47,1,,1,1nan1,,,,,
15325.0,104,,458.55,3,,4,3nan4,,,,,
15326.0,334,,334.36,2,,4,2nan4,,,,,
15327.0,53,,43.97,4,,1,4nan1,,,,,
15328.0,408,,19.71,2,,1,2nan1,,,,,
15329.0,39,,656.2,4,,5,4nan5,,,,,
15330.0,32,,7.29,4,,1,4nan1,,,,,
15331.0,500,,78.66,1,,2,1nan2,,,,,
15332.0,366,,394.97,2,,4,2nan4,,,,,
15333.0,208,,47.42,2,,1,2nan1,,,,,
15334.0,157,,147.29,3,,3,3nan3,,,,,
15335.0,54,,97.64,4,,2,4nan2,,,,,
15336.0,402,,74.4,2,,2,2nan2,,,,,
15337.0,411,,78.88,1,,2,1nan2,,,,,
15338.0,677,,143.05,1,,3,1nan3,,,,,
15339.0,66,,591.7,3,,5,3nan5,,,,,
15340.0,562,,11.1,1,,1,1nan1,,,,,
15341.0,81,,64.17,3,,2,3nan2,,,,,
15342.0,130,,56.839999999999996,3,,2,3nan2,,,,,
15343.0,87,,134.2,3,,3,3nan3,,,,,
15344.0,1,,196.54,5,,3,5nan3,,,,,
15345.0,46,,154.60999999999999,4,,3,4nan3,,,,,
15346.0,333,,121.32000000000001,2,,3,2nan3,,,,,
15347.0,366,,104.05,2,,2,2nan2,,,,,
15348.0,72,,19.02,3,,1,3nan1,,,,,
15349.0,158,,210.04999999999998,3,,3,3nan3,,,,,
15350.0,373,,73.15,2,,2,2nan2,,,,,
15351.0,12,,924.27,5,,5,5nan5,,,,,
15352.0,549,,99.15,1,,2,1nan2,,,,,
15353.0,255,,1068.73,2,,5,2nan5,,,,,
15354.0,603,,284.4,1,,4,1nan4,,,,,
15355.0,29,,85.60000000000001,4,,2,4nan2,,,,,
15356.0,31,,1384.01,4,,5,4nan5,,,,,
15358.0,5,42.0,2107.51,5,3,5,535,50.17880952380953,0.007145287512759442,0.3585420210956108,0.005428758060141096,Medium Value
15359.0,663,,20.67,1,,1,1nan1,,,,,
15360.0,40,,30.57,4,,1,4nan1,,,,,
15361.0,362,,100.26,2,,2,2nan2,,,,,
15362.0,449,,144.48,1,,3,1nan3,,,,,
15363.0,373,,91.79,2,,2,2nan2,,,,,
15364.0,96,,57.36,3,,2,3nan2,,,,,
15365.0,26,,710.96,4,,5,4nan5,,,,,
15366.0,75,,272.21,3,,4,3nan4,,,,,
15367.0,57,,789.59,4,,5,4nan5,,,,,
15368.0,21,,39.89,4,,1,4nan1,,,,,
15369.0,492,,115.53999999999999,1,,3,1nan3,,,,,
15370.0,41,,519.65,4,,4,4nan4,,,,,
15371.0,662,,4.95,1,,1,1nan1,,,,,
15372.0,137,,106.42,3,,2,3nan2,,,,,
15373.0,8,,942.28,5,,5,5nan5,,,,,
15374.0,129,,18.41,3,,1,3nan1,,,,,
15375.0,690,,6.88,1,,1,1nan1,,,,,
15376.0,40,,335.8,4,,4,4nan4,,,,,
15377.0,383,,103.05,2,,2,2nan2,,,,,
15378.0,463,,22.7,1,,1,1nan1,,,,,
15379.0,169,,688.83,3,,5,3nan5,,,,,
15380.0,9,,264.87,5,,4,5nan4,,,,,
15381.0,214,,113.04,2,,2,2nan2,,,,,
15382.0,15,,1503.18,5,,5,5nan5,,,,,
15384.0,170,,234.79,3,,4,3nan4,,,,,
15385.0,40,,47.06,4,,1,4nan1,,,,,
15386.0,186,,42.98,3,,1,3nan1,,,,,
15387.0,492,,43.3,1,,1,1nan1,,,,,
15388.0,270,,20.63,2,,1,2nan1,,,,,
15389.0,172,,5.84,3,,1,3nan1,,,,,
15390.0,396,,147.51,2,,3,2nan3,,,,,
15391.0,584,,77.91,1,,2,1nan2,,,,,
15392.0,5,,372.34,5,,4,5nan4,,,,,
15393.0,16,,147.58,5,,3,5nan3,,,,,
15394.0,10,,808.31,5,,5,5nan5,,,,,
15395.0,326,,45.8,2,,1,2nan1,,,,,
15396.0,113,,57.09,3,,2,3nan2,,,,,
15397.0,290,,29.6,2,,1,2nan1,,,,,
15398.0,16,,196.72,5,,3,5nan3,,,,,
15399.0,1,,95.49,5,,2,5nan2,,,,,
15400.0,92,,79.0,3,,2,3nan2,,,,,
15401.0,452,,64.8,1,,2,1nan2,,,,,
15402.0,149,,434.28000000000003,3,,4,3nan4,,,,,
15403.0,492,,3.3200000000000003,1,,1,1nan1,,,,,
15404.0,376,,27.509999999999998,2,,1,2nan1,,,,,
15405.0,189,,130.97,3,,3,3nan3,,,,,
15406.0,31,,312.59,4,,4,4nan4,,,,,
15407.0,34,,588.4399999999999,4,,5,4nan5,,,,,
15408.0,264,,152.19,2,,3,2nan3,,,,,
15409.0,721,,28.65,1,,1,1nan1,,,,,
15410.0,84,,590.04,3,,5,3nan5,,,,,
15411.0,26,,397.36,4,,4,4nan4,,,,,
15412.0,171,,34.71,3,,1,3nan1,,,,,
15413.0,692,,86.72,1,,2,1nan2,,,,,
15414.0,10,,125.25,5,,3,5nan3,,,,,
15415.0,313,,83.24,2,,2,2nan2,,,,,
15416.0,65,,738.19,3,,5,3nan5,,,,,
15417.0,85,,52.46,3,,2,3nan2,,,,,
15418.0,425,,145.98,1,,3,1nan3,,,,,
15419.0,25,,10.489999999999998,4,,1,4nan1,,,,,
15420.0,434,,78.63,1,,2,1nan2,,,,,
15421.0,59,,837.99,4,,5,4nan5,,,,,
15422.0,323,,433.78000000000003,2,,4,2nan4,,,,,
15423.0,38,,73.13,4,,2,4nan2,,,,,
15424.0,254,,41.47,2,,1,2nan1,,,,,
15425.0,400,,448.62,2,,4,2nan4,,,,,
15426.0,19,,1081.26,5,,5,5nan5,,,,,
15427.0,33,,614.72,4,,5,4nan5,,,,,
15428.0,15,,208.84,5,,3,5nan3,,,,,
15429.0,27,,169.57,4,,3,4nan3,,,,,
15430.0,468,,142.4,1,,3,1nan3,,,,,
15431.0,503,,4.04,1,,1,1nan1,,,,,
15432.0,23,,70.93,4,,2,4nan2,,,,,
15433.0,214,,51.55,2,,2,2nan2,,,,,
15434.0,8,,434.32,5,,4,5nan4,,,,,
15435.0,22,,108.32000000000001,4,,2,4nan2,,,,,
15436.0,12,,650.53,5,,5,5nan5,,,,,
15437.0,262,,168.95,2,,3,2nan3,,,,,
15438.0,131,,88.44,3,,2,3nan2,,,,,
15439.0,405,,155.65,2,,3,2nan3,,,,,
15440.0,55,,145.0,4,,3,4nan3,,,,,
15441.0,396,,200.57,2,,3,2nan3,,,,,
15442.0,249,,9.9,2,,1,2nan1,,,,,
15443.0,2,,1828.07,5,,5,5nan5,,,,,
15444.0,9,,606.33,5,,5,5nan5,,,,,
15445.0,264,,68.95,2,,2,2nan2,,,,,
15446.0,377,,229.94,2,,3,2nan3,,,,,
15447.0,331,,113.97,2,,2,2nan2,,,,,
15448.0,313,,150.76,2,,3,2nan3,,,,,
15449.0,26,,114.07000000000001,4,,2,4nan2,,,,,
15450.0,30,,65.18,4,,2,4nan2,,,,,
15451.0,434,,184.36,1,,3,1nan3,,,,,
15452.0,30,,484.07,4,,4,4nan4,,,,,
15453.0,2,,712.8100000000001,5,,5,5nan5,,,,,
15454.0,362,,117.36,2,,3,2nan3,,,,,
15455.0,598,,25.5,1,,1,1nan1,,,,,
15456.0,283,,459.48,2,,4,2nan4,,,,,
15457.0,262,,109.19,2,,2,2nan2,,,,,
15458.0,25,,17.27,4,,1,4nan1,,,,,
15459.0,417,,23.82,1,,1,1nan1,,,,,
15460.0,354,,161.54,2,,3,2nan3,,,,,
15461.0,461,,3.79,1,,1,1nan1,,,,,
15462.0,94,,91.85,3,,2,3nan2,,,,,
15463.0,29,,12.99,4,,1,4nan1,,,,,
15464.0,338,,656.91,2,,5,2nan5,,,,,
15465.0,20,,1349.66,4,,5,4nan5,,,,,
15466.0,85,,583.4,3,,5,3nan5,,,,,
15467.0,9,,117.43,5,,3,5nan3,,,,,
15468.0,51,,259.15,4,,4,4nan4,,,,,
15469.0,50,,226.15,4,,3,4nan3,,,,,
15470.0,576,,1.26,1,,1,1nan1,,,,,
15471.0,2,,333.02,5,,4,5nan4,,,,,
15472.0,113,,173.98,3,,3,3nan3,,,,,
15473.0,14,,37.3,5,,1,5nan1,,,,,
15474.0,596,,74.87,1,,2,1nan2,,,,,
15475.0,77,,52.98,3,,2,3nan2,,,,,
15476.0,380,,224.85,2,,3,2nan3,,,,,
15477.0,650,,3.1999999999999997,1,,1,1nan1,,,,,
15478.0,40,,221.18,4,,3,4nan3,,,,,
15479.0,733,,45.4,1,,1,1nan1,,,,,
15480.0,116,,3414.7,3,,5,3nan5,,,,,
15481.0,401,,65.76,2,,2,2nan2,,,,,
15482.0,16,,538.52,5,,4,5nan4,,,,,
15483.0,161,,421.98,3,,4,3nan4,,,,,
15484.0,1,,520.04,5,,4,5nan4,,,,,
15485.0,30,,509.06,4,,4,4nan4,,,,,
15486.0,527,,2.55,1,,1,1nan1,,,,,
15487.0,680,,34.47,1,,1,1nan1,,,,,
15488.0,93,,35.44,3,,1,3nan1,,,,,
15489.0,23,,380.12,4,,4,4nan4,,,,,
15490.0,430,,81.4,1,,2,1nan2,,,,,
15491.0,95,,599.89,3,,5,3nan5,,,,,
15492.0,28,,88.86,4,,2,4nan2,,,,,
15493.0,33,,2637.84,4,,5,4nan5,,,,,
15494.0,21,,802.38,4,,5,4nan5,,,,,
15495.0,379,,39.35,2,,1,2nan1,,,,,
15496.0,631,,58.089999999999996,1,,2,1nan2,,,,,
15497.0,18,,454.05,5,,4,5nan4,,,,,
15498.0,3,,2894.17,5,,5,5nan5,,,,,
15499.0,724,,117.45,1,,3,1nan3,,,,,
15500.0,8,,310.17,5,,4,5nan4,,,,,
15501.0,405,,220.39,2,,3,2nan3,,,,,
15502.0,16,,4645.04,5,,5,5nan5,,,,,
15503.0,363,,241.48,2,,4,2nan4,,,,,
15504.0,81,,207.68,3,,3,3nan3,,,,,
15505.0,53,,228.15,4,,3,4nan3,,,,,
15506.0,23,,517.18,4,,4,4nan4,,,,,
15507.0,172,,178.2,3,,3,3nan3,,,,,
15508.0,189,,312.12,3,,4,3nan4,,,,,
15509.0,380,,111.19,2,,2,2nan2,,,,,
15510.0,331,,125.0,2,,3,2nan3,,,,,
15511.0,12,,630.24,5,,5,5nan5,,,,,
15512.0,156,,93.66,3,,2,3nan2,,,,,
15513.0,33,,2726.11,4,,5,4nan5,,,,,
15514.0,12,,677.16,5,,5,5nan5,,,,,
15515.0,387,,20.12,2,,1,2nan1,,,,,
15516.0,45,,41.68,4,,1,4nan1,,,,,
15517.0,233,,48.81,2,,1,2nan1,,,,,
15518.0,64,,1150.26,3,,5,3nan5,,,,,
15519.0,383,,109.19,2,,2,2nan2,,,,,
15520.0,2,,31.04,5,,1,5nan1,,,,,
15521.0,40,,1347.78,4,,5,4nan5,,,,,
15522.0,33,,53.29,4,,2,4nan2,,,,,
15523.0,84,,526.67,3,,4,3nan4,,,,,
15524.0,25,,192.2,4,,3,4nan3,,,,,
15525.0,2,,437.69,5,,4,5nan4,,,,,
15526.0,33,,21.979999999999997,4,,1,4nan1,,,,,
15527.0,19,,1206.23,5,,5,5nan5,,,,,
15528.0,254,,67.8,2,,2,2nan2,,,,,
15529.0,23,,1366.08,4,,5,4nan5,,,,,
15530.0,22,,372.85,4,,4,4nan4,,,,,
15531.0,8,,664.76,5,,5,5nan5,,,,,
15532.0,25,,2292.05,4,,5,4nan5,,,,,
15533.0,19,,335.48,5,,4,5nan4,,,,,
15534.0,726,,29.9,1,,1,1nan1,,,,,
15535.0,173,,590.98,3,,5,3nan5,,,,,
15536.0,409,,23.79,2,,1,2nan1,,,,,
15537.0,163,,92.69,3,,2,3nan2,,,,,
15538.0,538,,104.39999999999999,1,,2,1nan2,,,,,
15539.0,7,,55.09,5,,2,5nan2,,,,,
15540.0,11,,48.15,5,,1,5nan1,,,,,
15541.0,114,,60.730000000000004,3,,2,3nan2,,,,,
15542.0,512,,610.21,1,,5,1nan5,,,,,
15543.0,288,,121.85,2,,3,2nan3,,,,,
15544.0,9,,828.52,5,,5,5nan5,,,,,
15545.0,54,,214.3,4,,3,4nan3,,,,,
15546.0,607,,65.4,1,,2,1nan2,,,,,
15547.0,7,,3623.9900000000002,5,,5,5nan5,,,,,
15548.0,596,,74.64,1,,2,1nan2,,,,,
15549.0,77,,559.05,3,,5,3nan5,,,,,
15550.0,4,,645.67,5,,5,5nan5,,,,,
15551.0,37,,450.37,4,,4,4nan4,,,,,
15552.0,217,,66.43,2,,2,2nan2,,,,,
15553.0,60,,130.83,3,,3,3nan3,,,,,
15554.0,278,,67.35,2,,2,2nan2,,,,,
15555.0,12,,3173.1,5,,5,5nan5,,,,,
15556.0,24,,55.489999999999995,4,,2,4nan2,,,,,
15557.0,29,,70.4,4,,2,4nan2,,,,,
15558.0,639,,105.00999999999999,1,,2,1nan2,,,,,
15559.0,568,,230.6,1,,3,1nan3,,,,,
15560.0,398,,26.44,2,,1,2nan1,,,,,
15561.0,12,,286.18,5,,4,5nan4,,,,,
15562.0,352,,72.08,2,,2,2nan2,,,,,
15563.0,22,,488.78,4,,4,4nan4,,,,,
15564.0,463,,8.870000000000001,1,,1,1nan1,,,,,
15565.0,50,,36.53,4,,1,4nan1,,,,,
15566.0,393,,25.73,2,,1,2nan1,,,,,
15567.0,19,,22.65,5,,1,5nan1,,,,,
15568.0,3,,135.49,5,,3,5nan3,,,,,
15569.0,104,,339.55,3,,4,3nan4,,,,,
15570.0,7,,2728.8,5,,5,5nan5,,,,,
15571.0,12,,1514.95,5,,5,5nan5,,,,,
15572.0,5,,1216.37,5,,5,5nan5,,,,,
15573.0,32,,595.7,4,,5,4nan5,,,,,
15574.0,178,,568.51,3,,5,3nan5,,,,,
15575.0,620,,15.55,1,,1,1nan1,,,,,
15576.0,38,,156.95,4,,3,4nan3,,,,,
